"CODIGO","PRODUCTO","UBICACION","PRECIO","CANTIDAD"
"41574507.0","LUBRICADOR","A15","USD 11,19 ","3.0"
"41574530.0","PERNO","E23","USD 27,89 ","3.0"
"41574531.0","GRAMPA PARA TRABA","A12","USD 11,04 ","4.0"
"41574545.0","EJE ENTRADA CAJA REDUCTORA","A43","USD 186,85 ","3.0"
"41574548.0","TACO TENSOR","C24","USD 14,02 ","4.0"
"41574551.0","EJE INTERMEDIARIO","A45","USD 146,90 ","4.0"
"41574586.0","CAÑO DE ENGRASE","A15","USD 8,04 ","2.0"
"41574589.0","CAD.ROD.1""X5/8""ASA-80-2 (1.855 MTS)","I04","USD 450,73 ","2.0"
"41574592.0","SUPLEMENTO PARA TRABA","","USD 4,05 ","2.0"
"41574594.0","TAPA","T26","USD 56,34 ","2.0"
"41574596.0","SEPARADOR DELANTERO SIN FIN INF.","B26","USD 82,28 ","3.0"
"41574597.0","SEPARADOR","C24","2.96","4.0"
"41574598.0","SEPARADOR","C24","USD 21,78 ","7.0"
"41574613.0","ENG.DOBLE MANDO SIN FIN SUP. P/2800","A22","USD 224,40 ","3.0"
"41574614.0","ENGRANAJE MANDO NORIA Z-40 5/8""","A22","USD 138,34 ","3.0"
"41574615.0","ENGRANAJE TENSOR Z-19 3/4""","A22","USD 86,26 ","4.0"
"41574616.0","ENGRANAJE TENSOR Z-14 1""","A32","USD 86,26 ","8.0"
"41574619.0","BIELA PORTA FUSIBLE","A22","USD 113,12 ","2.0"
"41574620.0","BRAZO ELEVADOR DE NORIA P/2900","A52","USD 121,28 ","2.0"
"41574627.0","EJE BISAGRA","B54","USD 39,98 ","2.0"
"41574628.0","EJE DE MANDO","A43","USD 162,78 ","4.0"
"41574630.0","CONTRAEJE P/2900","A42","USD 183,62 ","7.0"
"41574632.0","BUJE PORTA FUSIBLE P/ 2900","A54","USD 19,88 ","4.0"
"41574633.0","BUJE PORTA FUSIBLE P / 2900","A54","USD 16,47 ","4.0"
"41574641.0","FUSIBLE P / 2900","A45","USD 3,33 ","24.0"
"41574647.0","FLEJE P/ LONA.","F14","27.4775","9.0"
"41574652.0","FLEJE P/ LONA.","","0.0","4.0"
"41574655.0","BUJE PARA ENGRANAJE","A54","USD 54,31 ","3.0"
"41574657.0","SUPLEMENTO SIN FIN","F21","USD 1,65 ","12.0"
"41574665.0","ARANDELA SUPLEMENTO","A54","USD 3,75 ","10.0"
"41574674.0","CADENA ROD 5/8","T19B","USD 44,18 ","8.0"
"41574675.0","CAD.ROD.1""X5/8"" ASA-80-H 1.960 MTS","I04","USD 215,41 ","5.0"
"41574677.0","CAD. A RODILLO 1""X5/8","I04","USD 285,57 ","6.0"
"41574678.0","ENGRANAJE DOBLE 50 D","F30","USD 856,18 ","2.0"
"41574679.0","ENGRANAJE P/SIN FIN INFERIOR","GZ2","USD 1.918,48 ","2.0"
"41574685.0","CADENA","I01","USD 467,42 ","5.0"
"41574688.0","TACO TENSOR","C24","USD 12,14 ","1.0"
"41574689.0","FLEJE.","C24","USD 6,46 ","4.0"
"41574733.0","CAMISA INFERIOR PARA 2910","GZ2","USD 494,14 ","2.0"
"41590112.0","CONJUNTO CALCOS MIXER 2910","E26","191.1265","1.0"
"41590116.0","CONJUNTO CALCOS MIXER 2810","E26","172.4252","1.0"
"41590120.0","CONJUNTO CALCOS MIXER 2920 PLUS","E26","185.9974","1.0"
"41672501.0","CAD ROD 1""X1/4"" ASA 100","","USD 476,28 ","1.0"
"41674202.0","ENGRANAJE TRIPLE","T02","USD 1.037,77 ","2.0"
"41674226.0","COMPUERTA","G","USD 294,99 ","1.0"
"41674247.0","TRABA CAPOTA TRASERA","D23","USD 24,18 ","1.0"
"41674251.0","TAPA POSTERIOR CAJA REDUCTORA","H-G","USD 636,31 ","1.0"
"41674255.0","ENGRANAJE DE ENTRADA","A32","USD 146,50 ","6.0"
"41674256.0","CONTRAEJE","A42","786.14","1.0"
"41674280.0","ENGRANAJE SIN FIN SUP. IZQ. 2920","GZ1","USD 561,84 ","2.0"
"41674282.0","TAPA TRASERA","GZ2","USD 751,20 ","1.0"
"41674283.0","GUARDA SUPERIOR CAPOTA TRASERA","GZ1","USD 305,18 ","2.0"
"41674500.0","CAD.ROD.1""X5/8""ASA-80 H REFORZ 2.515 MTS","I01","USD 303,38 ","2.0"
"41674501.0","CAD.ROD.1.1/4""X 3/4""ASA-100-2 1.997 MTS","I05","USD 671,37 ","3.0"
"41674502.0","PROTECCION P/TOMA DE FUERZA","A56","USD 47,28 ","3.0"
"41674510.0","REFUERZO EXTERNO PROTECCION","A54","USD 4,13 ","7.0"
"41674511.0","REFUERZO INTERNO DE PROTECCION","C14","USD 3,93 ","4.0"
"41674517.0","SEPARADOR","D32","7.79","2.0"
"41674522.0","PERNO SEPARADOR CAJA REDUCTORA","B25","USD 80,12 ","4.0"
"41674523.0","EJE ENTRADA CAJA DE MANDO","C33","USD 254,71 ","2.0"
"41674524.0","EJE INTERMEDIARIO","T20","USD 1.633,61 ","1.0"
"41674525.0","ENGRANAJE DOBLE DE MANDO 2920","GZ2","USD 1.583,77 ","5.0"
"41674526.0","SEPARADOR","E25","USD 45,46 ","3.0"
"41674527.0","ENG. TRIPLE DE MANDO SIN FIN INFERIOR","GZ2","USD 2.547,03 ","3.0"
"41674528.0","ENG. DOBLE ENTRADA CAJA DE MANDO","A32","USD 251,58 ","5.0"
"41674532.0","MARCO DER. PARA TAPA TRASERA","GZ1","USD 75,12 ","2.0"
"41674533.0","MARCO IZQ. PARA TAPA TRASERA","GZ1","USD 75,12 ","1.0"
"41674537.0","BUJE PARA ENGRANAJE TENSOR","A45","USD 34,42 ","8.0"
"41674538.0","BUJE SEPARADOR","C23","USD 9,39 ","4.0"
"41674539.0","TACO TENSOR","C24","USD 9,39 ","4.0"
"41674540.0","CADENA A RODILLOS","I05","USD 563,40 ","2.0"
"41674541.0","CADENA A RODILLOS","I05","USD 1.198,78 ","4.0"
"41674544.0","SUPLEMENTO CAJA TRASERA","A53","USD 6,89 ","8.0"
"41674555.0","EJE","A43","USD 43,63 ","1.0"
"41674556.0","BUJE  ","D32","15.2","4.0"
"41674566.0","CADENA A ROD. 1” - ASA 80 H","I05","243.53","2.0"
"41674567.0","CADENA A ROD. 1 1/4"" ASA 100-2","","USD -   ","1.0"
"41674569.0","ENGRANAJE Z-12 P-1”1/4","B22","105.98","2.0"
"41674570.0","ARANDELA TOPE","C13","USD 28,84 ","4.0"
"41674574.0","SEPARADOR","C43","3.06","2.0"
"41674577.0","SEPARADOR","C43","4.19","2.0"
"41674598.0","BUJE SEPARADOR","D32","18.74","4.0"
"41674627.0","EJE","B32","178.57","1.0"
"41674632.0","CADENA A ROD. 1 1/4” - ASA 100-2","I05","446.97","1.0"
"41725111.0","CONJ. MAZA RUEDA C/BULONES","A42","USD -   ","1.0"
"41740211.0","ENGANCHE","C20","USD 159,74 ","3.0"
"41749015.0","PARAGOLPE 14 S.1035 C/INSTAL.Y LUCES","H","USD 1.089,99 ","1.0"
"42000111.0","MAZA DE RUEDA CON BULONES","G30","USD 196,86 ","3.0"
"42000611.0","ENVOLTURA REGULABLE DEL ROTOR","H","USD 183,67 ","1.0"
"42003641.0","EJE QUE RECIBE EL MANDO","G20","USD 233,94 ","1.0"
"42008111.0","TUBO GIRATORIO COMPLETO C/VISERA","H","USD 422,54 ","1.0"
"42009210.0","ROTOR","H","USD 2.034,61 ","1.0"
"42009610.0","TAPA INTERIOR RODAMIENTO","G14","USD 43,51 ","6.0"
"42009612.0","TAPA EXTERIOR DEL RODAMIENTO","G14","USD 43,35 ","4.0"
"42009614.0","CAJA P/COJINETE EJE MARTILLO","E21","USD 115,64 ","4.0"
"42009615.0","TAPA CIEGA EXT.DEL RODAMIENTO","G14","USD 34,41 ","4.0"
"42009620.0","BUJE PARA CUCHILLA","G26","USD 22,63 ","81.0"
"42009621.0","ESPARRAGO PARA CUCHILLA","G15","USD 14,16 ","112.0"
"42009633.0","CUCHILLAS DE CORTE","G35","USD 70,73 ","20.0"
"42101236.0","EJE INTERMEDIO","GZ1","USD 690,17 ","2.0"
"42103639.0","EJE CORTO SALIDA DE MAQUINA","C23","USD 333,18 ","3.0"
"42103642.0","EJE LARGO","G13","USD 324,72 ","2.0"
"42109222.0","PIEDRA MODELO NUEVO P/4750","H","USD 219,25 ","6.0"
"42109625.0","GUIA CUCHILLA 3 AGUJ.LISO","G13","USD 12,99 ","9.0"
"42109627.0","GUIA CUCHILLA 3 AGUJEROS ROSCADOS","G13","USD 23,33 ","8.0"
"42109640.0","CUCHILLA NACK (30656-152)","G13","USD 56,59 ","181.0"
"42135249.0","ENGRANAJE DOBLE","D13","USD 199,02 ","1.0"
"42152241.0","PUNTON P/PLATAFORMA","E13","USD 42,07 ","10.0"
"42152242.0","PUNTON P/PLATAFORMA","E13","USD 42,07 ","10.0"
"42152249.0","CUCHILLA CON CABEZA","G13","USD 130,21 ","2.0"
"42152661.0","GUIA DE PUNTONES P/4751","E21","USD 34,65 ","2.0"
"42156213.0","PERNO IZQUIERDO","G14-H","USD 79,70 ","10.0"
"42156214.0","PERNO","E24-H","35.9538","51.0"
"42156215.0","GUIA ESTRELLA","G13","USD 54,46 ","9.0"
"42156619.0","GUARDA CENTRAL","H","USD 15,74 ","61.0"
"42156623.0","SUJETADOR","D13","USD 2,35 ","387.0"
"42156624.0","ANGULO","A12","USD 9,94 ","48.0"
"42163225.0","MANGUERA","D44","USD 124,91 ","2.0"
"42164117.0","CABLE ALIMENTACION","D15","USD 160,57 ","2.0"
"42194111.0","ZAFE","G13","USD 3.100,14 ","1.0"
"42194627.0","CONTRACUCHILLA","E21","USD 2.421,00 ","4.0"
"42195165.0","RESORTE","G12","USD 459,29 ","2.0"
"42195174.0","PLACA TRIANGULAR ENGANCHE RESORTES","E12","USD 125,16 ","1.0"
"42195176.0","PERNO","E13","USD 90,36 ","1.0"
"42195303.0","SOPORTE","D13","USD 171,69 ","1.0"
"42200205.0","VARILLA DEL ACARREADOR","H","USD 75,12 ","75.0"
"42200616.0","COJINETE DE MOLINO","A55","USD 60,37 ","3.0"
"42203611.0","CORONA CONICA Z-21","A45","USD 378,51 ","3.0"
"42203612.0","PIÑON CONICO","A45","USD 238,27 ","1.0"
"42500121.0","RASTREADOR COMPLETO TRASERO","G36","USD 4.799,31 ","1.0"
"42500122.0","RASTREADOR COMPLETO LATERAL","GZ2","USD 1.707,40 ","1.0"
"42500214.0","HORQUILLA INTERIOR DEL CRIQUE","B36","USD 92,59 ","1.0"
"42500215.0","HORQUILLA EXTERIOR DEL CRIQUE","B36","USD 97,65 ","1.0"
"42500216.0","PALANCA P/CAMBIO DEL GATILLO","G12","USD 35,64 ","5.0"
"42500217.0","BRAZO DE MANDO AL GATILLO","I02","USD 47,04 ","4.0"
"42500219.0","CIGUEÑAL Z-66 P-3/4""","A41","USD 422,37 ","2.0"
"42500220.0","CAJA DE BOLILLERO (BIELA)","A45","USD 64,50 ","6.0"
"42500222.0","SOPORTE INTERIOR DEL GATILLO","A54","USD 44,95 ","1.0"
"42500223.0","DISCO CON ENGRANAJE SOLDADO P/ZAFE","A54","USD 210,53 ","2.0"
"42500224.0","EJE PARA ZAFE","A50","USD 205,80 ","2.0"
"42500227.0","ENGRANAJE DE MANDO A LA NOR.Z-30 P-5/8""","A54","USD 117,65 ","1.0"
"42500232.0","VARILLA DEL RASTREADOR LATERAL","H-G21","USD 30,67 ","97.0"
"42500237.0","PARANTE SUPERIOR","G","USD 256,19 ","1.0"
"42500530.0","CADENA A RODILLO","T19B","USD 81,35 ","2.0"
"42500531.0","CADENA A RODILLOS 1.050 MTS","T19B","USD 69,94 ","2.0"
"42500610.0","PERNO","A45","USD 26,06 ","8.0"
"42500612.0","ENGRANAJE TENSOR Z-7","A55","USD 141,47 ","12.0"
"42500614.0","SOPORTE PARA EJE DE MANDO","A55","USD 75,37 ","3.0"
"42500615.0","ENGRANAJE DE MANDO Z-7","B53","USD 183,92 ","6.0"
"42500616.0","ANILLO SEGURO PARA CHAVETA","A55","USD 31,12 ","5.0"
"42500618.0","CORONA CRIQUE","A42-T22","504.9023","2.0"
"42500619.0","MAZA DE AGUJERO CONICO PARA CORONA","A54","USD 200,72 ","2.0"
"42500620.0","GATILLO DE EMPUJE Y RETENCION","A54","USD 48,53 ","9.0"
"42500621.0","SEPARADOR DE HORQUILLA","E25","USD 6,58 ","8.0"
"42500622.0","BUJE DEL BRAZO","G24","USD 5,73 ","8.0"
"42500625.0","EJE DE LA CIGUE\A","A54","USD 94,82 ","2.0"
"42500628.0","SOPORTE CA\O ENGRASE","A53","USD 6,16 ","6.0"
"42500629.0","ENGRANAJE Z-55 P-3/4""","A50","USD 204,13 ","2.0"
"42500631.0","SOPORTE EXTERIOR DEL GATILLO","A54","USD 26,00 ","2.0"
"42500632.0","DISCO DEL ZAFE","A55","USD 45,88 ","7.0"
"42500636.0","PISO DEL ACARREADOR LATERAL","GZ1","USD 138,80 ","2.0"
"42500637.0","GUIA SUPERIOR DE CADENA","H","USD 41,22 ","4.0"
"42500640.0","ENGRANAJE DE MANDO AL ACARREADOR","A55","USD 76,04 ","10.0"
"42500641.0","CAJA DEL BOLILLERO","A55","USD 77,24 ","3.0"
"42500644.0","POLEA QUE RECIBE MANDO P/RASTREADOR","A31","USD 95,31 ","4.0"
"42500647.0","ENGRANAJE CON PRISIONERO Z-20 P-3/4""","B53 G12","USD 64,81 ","6.0"
"42500648.0","ENGRANAJE P/ACARREADOR LATERAL","B53","USD 58,34 ","6.0"
"42500649.0","CAJA DEL BOLILLERO","A55","USD 38,78 ","3.0"
"42500662.0","GATILLO","A55","USD 28,78 ","1.0"
"42503611.0","EJE DE LA CORONA","A45","USD 289,21 ","3.0"
"42503612.0","EJE DE LA MANGA","G11","USD 184,27 ","2.0"
"42503614.0","TUERCA DE SEGURIDAD COJINETE","A45","USD 22,80 ","4.0"
"42503617.0","CAJA P/BOLILLERO","D20","USD 82,08 ","3.0"
"42503618.0","CAJA DE BOLILLERO","D20","USD 101,28 ","3.0"
"42503621.0","POLEA EN V MANDO AL RASTREADOR","A31","USD 120,47 ","3.0"
"42513111.0","MAZA DE RUEDA CON BULONES","A51","USD 300,57 ","6.0"
"42513611.0","PERNO DE LANZA Y ELASTICO","A12","USD 31,77 ","4.0"
"42515225.0","ENGRANAJE DE MOLINO SUP.Z-45 P-5/8""","T23","USD 176,41 ","1.0"
"42515226.0","ENGRANAJE DOBLE DE MOLINO CENTRAL","B53","USD 285,08 ","2.0"
"42515227.0","ENGRANAJE DOBLE Z-27 Y Z-20 P-3/4""","B53","USD 285,47 ","2.0"
"42515230.0","MANIJA CRIQUE","B12","USD 87,98 ","1.0"
"42515603.0","PERNO P/CIL.HID.","A45","USD 15,87 ","0.0"
"42515615.0","CHAPA LATERAL IZQ.DELANTERA","H","USD 95,46 ","1.0"
"42515617.0","SEPARADOR COJINETE MOLINO SUP.","A45","USD 11,34 ","2.0"
"42515618.0","CAJA PARA BOLILLEROS","A55","USD 65,21 ","3.0"
"42515619.0","CAJA PARA RODAMIENTO","A55","USD 81,52 ","3.0"
"42515628.0","CADENAS A ROD.5/8""ASA-50 1R SIMP.1.438 M","T19B","61.3497","2.0"
"42515629.0","CADENAS A ROD.3/4""ASA-60 S.1.276 M","GZ1","USD 70,84 ","1.0"
"42515636.0","CADENAS A ROD.3/4 ASA S 1.62 M","GZ1","USD 88,34 ","1.0"
"42515637.0","CADENA A RODILLOS","T19B","USD 112,67 ","2.0"
"42515670.0","TACO TENSOR","C24","USD 15,59 ","3.0"
"42515677.0","CAJA PORTA RODAMIENTO","A55","USD 49,81 ","3.0"
"42515678.0","TAPA PORTA RETEN","A55","USD 23,65 ","1.0"
"42515679.0","SEPARADOR","A45","USD 11,12 ","2.0"
"42703103.0","CONJUNTO CARCAZA","T22","USD 624,19 ","2.0"
"42703602.0","MAZA P/CAJA MANDO PRIMARIA","T22","USD 65,73 ","2.0"
"42703606.0","EJE PARA CAJA","B23","USD 87,64 ","2.0"
"42703607.0","EJE RECIBE MANDO","B33","USD 159,09 ","2.0"
"42703608.0","CADENA A RODILLOS","T24","USD 187,18 ","2.0"
"42703612.0","EJE P/CAJA MANDO","T22","USD 196,16 ","2.0"
"42703613.0","EJE 2340","T22","USD 136,06 ","2.0"
"42703614.0","ENGRANAJE P CAJA DE MANDO","B23","USD 292,13 ","3.0"
"42741200.0","TUBO CENTRAL DE SIN FIN","GZ2","USD 2.921,32 ","1.0"
"42741201.0","TUBO DE SIN FIN INFERIOR","GZ2","USD 1.921,62 ","1.0"
"42741204.0","TUBO SIN FIN SUPERIOR","GZ2","USD 2.386,52 ","1.0"
"42741205.0","ARCO SOPORTE IZQUIERDO","GZ2","USD 1.686,08 ","1.0"
"42741206.0","ARCO SOPORTE DERECHO","GZ2","USD 1.685,23 ","1.0"
"42741207.0","SIN FIN DE SALIDA INFERIOR 2330","GZ2","1103.57","1.0"
"42741208.0","SIN FIN SALIDA SUPERIOR","GZ3","USD 2.869,31 ","2.0"
"42741212.0","SIN FIN BARREDOR DER.","GZ2","USD 887,64 ","2.0"
"42741213.0","SIN FIN BARREDOR IZQ.","GZ2","USD 887,64 ","1.0"
"42741214.0","SOPORTE CEPILLOS","H","USD 201,32 ","2.0"
"42741215.0","BUJE DE ARRASTRE","A11","USD 64,48 ","6.0"
"42741216.0","PORTA CEPILLO","T12","USD 113,79 ","4.0"
"42741217.0","EJE ENTRADA S/FIN HORIZ.EXTRACT.2330","T12","USD 533,90 ","4.0"
"42741219.0","CABLE","A51","USD 55,04 ","1.0"
"42741220.0","PERNO UNION BISAGRA","A22","USD 64,10 ","3.0"
"42741221.0","COBERTURA SIN FIN BARREDOR CENTRAL","GZ2","USD 982,44 ","1.0"
"42741222.0","SOPORTE POSTERIOR SIN FIN DER.","A22","USD 51,89 ","3.0"
"42741223.0","SOPORTE POSTERIOR SIN FIN IZQ.","A22","USD 54,11 ","1.0"
"42741225.0","CAPOTA SIN FIN BARREDOR IZQ.","H","USD 106,35 ","3.0"
"42741227.0","PROTECCION CADENAS","GZ1","USD 248,05 ","1.0"
"42741231.0","TAPA CAJA DE MANDO","T17","USD 58,55 ","8.0"
"42741236.0","FALSA ESCUADRA","B36","USD 107,06 ","2.0"
"42741237.0","SUPLEMENTO FALSA EACUADRA","B36","USD 34,95 ","2.0"
"42741239.0","SUJETADOR GOMA INFERIOR","B36","USD 83,36 ","1.0"
"42741246.0","SIN FIN BARREDOR CENTRAL","GZ2","USD 1.442,42 ","1.0"
"42741247.0","SIN FIN CORTO CENTRAL","GZ2","USD 943,13 ","1.0"
"42741248.0","SIN FIN HORIZONTAL LARGO P/2330","GZ2","USD 1.537,95 ","1.0"
"42741249.0","EJE ENTRADA AL S.FIN HORIZONTAL","T12","1152.24","1.0"
"42741252.0","CABLE LEVANTE DE CHASIS","B10","USD 100,13 ","4.0"
"42741271.0","BUJE DE ARRASTRE","A11","USD 75,12 ","1.0"
"42741276.0","SIN FIN DESCARGA N*3","GZ2","USD 1.530,76 ","1.0"
"42741280.0","SIN FIN DESCARGA N*4","GZ2","USD 1.567,78 ","1.0"
"42741281.0","SIN FIN TRANSVERSAL DERECHO","GZ2","USD 748,95 ","1.0"
"42741282.0","SIN FIN TRANSVERSAL IZQUIERDO","GZ2","USD 857,46 ","1.0"
"42741600.0","PERNO","","USD 17,12 ","12.0"
"42741603.0","BANDEJA","I02","USD 69,71 ","1.0"
"42741605.0","ROSCA SOPORTE CAJA COLGANTE","A12","USD 11,49 ","3.0"
"42741606.0","CAJA COLGANTE","A12","USD 60,32 ","5.0"
"42741607.0","ARANDELA TOPE","A12","USD 3,70 ","8.0"
"42741608.0","EJE DE ENTRADA","B32","USD 105,30 ","2.0"
"42741609.0","ENGRANAJE MANDO BOMBA","A22","USD 171,56 ","5.0"
"42741611.0","SEPARADOR","C24","USD 83,93 ","1.0"
"42741614.0","SEPARADOR","C24","USD 54,47 ","6.0"
"42741616.0","PERNO SOPORTE CIL.HID.","F25","USD 26,00 ","3.0"
"42741617.0","PERNO CILINDRO","A12","USD 39,67 ","2.0"
"42741618.0","SEPARADOR","C24","USD 28,24 ","6.0"
"42741619.0","GOMA BARREDOR EXTRACT.2330","F14","USD 107,88 ","3.0"
"42741621.0","BARRA SOPORTE","F14","USD 10,14 ","2.0"
"42741629.0","SUJETADOR GOMA SUPERIOR","B36","USD 11,64 ","4.0"
"42741631.0","ENGRANAJE MANDO MOTOR","A12","USD 161,55 ","7.0"
"42741632.0","ENGRANAJE INTERMEDIARIO","A12","USD 172,77 ","7.0"
"42741633.0","ENGRANAJE DE MANDO AL SIN FIN IZQ.","A12","USD 48,93 ","6.0"
"42741634.0","ENGRANAJE MANDO AL SIN FIN DER.","A12","USD 48,93 ","6.0"
"42741637.0","ROSCA SOPORTE CAJA COLGANTE","A12","USD 18,52 ","7.0"
"42741638.0","CAJA COLGANTE","A12","USD 78,70 ","9.0"
"42741640.0","CAD.ROD.5/8""X3/8""ASA-50 1R SIMP 1.22 MTS","T19B","USD 85,18 ","0.0"
"42741641.0","BURLETE","A25","USD 2,78 ","14.0"
"42741642.0","SEPARADOR","A54","USD 23,31 ","11.0"
"42741650.0","MANIJA PARA TRABA","A22","USD 18,09 ","2.0"
"42741652.0","GUARDAPOLVO P/ROD.SIN FIN","A12","USD 4,33 ","11.0"
"42741653.0","GUARDAPOLVO P/ROD.SIN FIN","A12","USD 11,06 ","5.0"
"42741654.0","PROTECTOR DE CUCHILLA","A12","USD 9,66 ","1.0"
"42741658.0","MAZA P/ENGRANAJE DE MANDO","A12","USD 61,92 ","4.0"
"42741659.0","BULON FUSIBLE","E21","USD 3,53 ","11.0"
"42741660.0","ENGRANAJE DE MANDO Z-19 3/4""","D11","USD 213,28 ","2.0"
"42741661.0","ENGRANAJE DE MANDO Z-39 3/4""","D11","USD 117,32 ","2.0"
"42741663.0","ARANDELA.","D32","4.08","12.0"
"42741856.0","BURLETE","A15","USD 3,83 ","6.0"
"42742202.0","TUBO DE DESCARGA","GZ3","USD 1.899,91 ","1.0"
"42742203.0","TUBO INTERMEDIO SALIDA CAJA","GZ3","USD 3.755,98 ","1.0"
"42742204.0","SIN FIN DESCARGA N*1","GZ1","USD 2.032,55 ","1.0"
"42742205.0","SIN FIN DESCARGA N*2","GZ2","USD 635,40 ","2.0"
"42752202.0","ENGRANAJE RECIBE MANDO ROLOS","B33","USD 287,96 ","2.0"
"42752208.0","ENGRANAJE REDUCTOR","B23","USD 125,20 ","2.0"
"42763119.0","MOTOR HIDRAULICO CON CODOS","A54","USD 1.055,52 ","0.0"
"42763203.0","MANGUERA","D46","USD 127,53 ","2.0"
"42763620.0","MANGUERA","D44","USD 57,70 ","2.0"
"42763627.0","PERNO CILINDRO HORQUILLA","B12","USD 16,30 ","3.0"
"42763632.0","MANGUERA","C26","USD 114,04 ","2.0"
"42764212.0","ALAMBRE DE CORTE","B13","USD 41,60 ","6.0"
"42790114.0","CONJUNTO CALCOS 2340 3 PUNTOS INGLES","","USD -   ","1.0"
"42790118.0","CONJ CALCOS 2340 CASTELLANO","","USD -   ","1.0"
"43034644.0","PUNTON CURVO PARA FORRAJE","G21","USD 69,46 ","7.0"
"43100202.0","GUARDA TRASERA DER.","H","USD 158,55 ","3.0"
"43100203.0","GUARDA TRASERA IZQ.","H","USD 158,55 ","5.0"
"43100208.0","COBERTURA CORTA","H","USD 140,30 ","4.0"
"43100239.0","EJE DE ARTICULACION CHASSIS","C43","USD 364,80 ","1.0"
"43100266.0","PERNO P/TRABA DE RUEDAS","B23","USD 21,23 ","6.0"
"43100268.0","SOPORTE P/PANTALLA PROTECTORA","H","USD 54,42 ","1.0"
"43100270.0","COBERTURA","H","USD 200,07 ","3.0"
"43100279.0","PANTALLA","GZ1","USD 521,67 ","4.0"
"43100285.0","BRAZO REUEDA GIRATORIA","B40","USD 696,26 ","1.0"
"43100287.0","PEINE REPICADOR","H","USD 429,95 ","1.0"
"43100290.0","PROTECTOR LARGO EJE MANDO","H","USD 119,00 ","2.0"
"43100298.0","PUERTA TRASERA DERECHA","T16","USD 279,67 ","2.0"
"43100299.0","PUERTA TRASERA IZQUIERDA","T16","USD 252,36 ","3.0"
"43100449.0","SOPORTE CAJA ROTOR","H","USD 596,98 ","2.0"
"43100600.0","SUJETADOR PROTECTOR TRASERO LARGO","C54","USD 7,36 ","8.0"
"43100601.0","SUJETADOR PROTECTOR TRASERO MEDIO","C54","USD 6,66 ","5.0"
"43100602.0","SUJETADOR PROTECTO TRASERO CORTO","C54","USD 4,70 ","7.0"
"43100613.0","ROLDANA PARA SISTEMA LEVANTE","D21","USD 64,21 ","4.0"
"43100635.0","PROTECTOR DELANTERO","C52","USD 33,29 ","26.0"
"43100636.0","SUJETADOR","C55","USD 9,11 ","3.0"
"43100643.0","GUARDA TRASERA","C42","USD 337,41 ","1.0"
"43100676.0","PERNO ENGANCHE BRAZO INF.","C43","USD 62,00 ","2.0"
"43100677.0","PERNO ENGANCHE BRAZO INF.DER.","C43","USD 49,51 ","2.0"
"43100678.0","PERNO ENGANCHE DE DISPOS.SEGUR.","C43","USD 29,04 ","2.0"
"43100683.0","PERNO P/VARILLA EJE RUEDA","C33","USD 15,82 ","2.0"
"43100684.0","PANTALLA PROTECTORA","C50","73.2565","2.0"
"43100687.0","PROTECTOR DELANTERO CHICO 6027","C42","USD 20,00 ","42.0"
"43100689.0","COBERTURA PROTECTOR EJE DE MANDO","H","USD 88,58 ","3.0"
"43100693.0","ALERO IZQUIERDO","GZ2","USD 114,01 ","2.0"
"43100694.0","ALERO DERECHO","GZ2","USD 133,47 ","2.0"
"43100695.0","PROTECTOR TRASERO PUERTA","C42","USD 56,69 ","47.0"
"43100696.0","SUJETADOR P/PROTECTOR","C54","USD 6,46 ","4.0"
"43100697.0","PROTECTOR TRASERO LARGO","C41","USD 70,31 ","53.0"
"43100698.0","PROTECTOR TRASERO MEDIO","C31","USD 57,69 ","49.0"
"43100699.0","PROTECTOR TRASERO CORTO","C31","USD 38,87 ","50.0"
"43101212.0","PATIN DERECHO 6027","I02","USD 114,87 ","1.0"
"43101213.0","PATIN IZQUIERDO 6027","I02","USD 155,76 ","5.0"
"43101214.0","DEFLECTOR","B51","USD 129,21 ","3.0"
"43103013.0","CAJA ROTORES","H","USD 2.956,86 ","3.0"
"43103014.0","CAJA DE MANDO ARMADA COMP.P/6026","D30","USD 2.015,30 ","1.0"
"43103115.0","CONJ.CARCAZA C/BULONES, TUERCAS Y ARAND.","T03","USD 1.292,00 ","1.0"
"43103116.0","RUEDA LIBRE ARMADA COMPLETA","G31","USD 829,90 ","1.0"
"43103131.0","EJE PARA ROTOR( EX  43103-666)","C11","USD 446,12 ","1.0"
"43103213.0","CARCAZA HORQUILLA","G15","USD 357,94 ","2.0"
"43103221.0","EJE LONGITUDINAL 6015","A50","USD 218,00 ","4.0"
"43103226.0","BARRA LARGA","GZ1","USD 442,35 ","0.0"
"43103227.0","BARRA CORTA","GZ1","USD 300,14 ","0.0"
"43103228.0","MANCHON DE ACOPLE CAJA DE MANDO","B21","USD 269,60 ","3.0"
"43103510.0","EJE ROTOR (REEMPLAZA AL 43103-662)","C15","USD 145,21 ","3.0"
"43103511.0","EJE ROTOR REEMPLAZA AL (43103-661)","C15","USD 145,21 ","4.0"
"43103512.0","EJE 6015","C43","USD 124,80 ","5.0"
"43103601.0","BUJE PARA ACOPLE","C23","USD 8,36 ","24.0"
"43103602.0","EJE","C31","USD 223,25 ","2.0"
"43103605.0","SUPLEMENTO","C43","USD 15,25 ","4.0"
"43103606.0","RODAMIENTO","A13","USD 32,69 ","12.0"
"43103607.0","TUERCA DE SUJECCION","C22","USD 83,48 ","31.0"
